PlayerName,Team,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G60,A60,FirstA60,Points60,Shots60,iFenwick60,iCorsi60,IGP,IAP,IPP,Year,Position,Situation
"KALETA, PATRICK",Buffalo,476:25:00,3,4,3,7,58,68,85,5.17,0.378,0.504,0.378,0.88,7.3,8.564,10.705,21.4,28.6,50,2010,Forward,5v5
"HALEY, MICHEAL",NY Islanders,206:44:00,2,1,1,3,12,17,23,16.67,0.581,0.29,0.29,0.87,3.48,4.934,6.675,33.3,16.7,50,2010,Forward,5v5
"LAPIERRE, MAXIM",Vancouver,827:35:00,6,6,5,12,124,156,190,4.84,0.435,0.435,0.362,0.87,8.99,11.31,13.775,27.3,27.3,54.5,2010,Forward,5v5
"KOTALIK, ALES",Calgary,277:07:00,3,1,1,4,54,75,89,5.56,0.649,0.216,0.216,0.87,11.69,16.239,19.27,42.9,14.3,57.1,2010,Forward,5v5
"JACQUES, JEAN-FRANCOIS",Edmonton,352:34:00,4,1,1,5,28,41,49,14.29,0.681,0.17,0.17,0.85,4.77,6.977,8.339,66.7,16.7,83.3,2010,Forward,5v5
"BETTS, BLAIR",Philadelphia,496:08:00,3,4,0,7,38,49,69,7.89,0.363,0.484,0,0.85,4.6,5.926,8.345,33.3,44.4,77.8,2010,Forward,5v5
"WELLMAN, CASEY",Minnesota,142:04:00,1,1,0,2,18,23,32,5.56,0.422,0.422,0,0.84,7.6,9.714,13.515,33.3,33.3,66.7,2010,Forward,5v5
"GAGNON, AARON",Dallas,142:14:00,0,2,0,2,8,18,25,0,0,0.844,0,0.84,3.37,7.593,10.546,0,66.7,66.7,2010,Forward,5v5
"VANDEVELDE, CHRIS",Edmonton,143:06:00,0,2,0,2,10,18,24,0,0,0.839,0,0.84,4.19,7.547,10.063,0,66.7,66.7,2010,Forward,5v5
"CARCILLO, DAN",Philadelphia,431:22:00,4,2,1,6,55,65,85,7.27,0.556,0.278,0.139,0.83,7.65,9.041,11.823,57.2,28.6,85.7,2010,Forward,5v5
"SPALING, NICK",Nashville,804:29:00,6,5,3,11,65,92,127,9.23,0.448,0.373,0.224,0.82,4.85,6.862,9.472,35.3,29.4,64.7,2010,Forward,5v5
"CARTER, RYAN",Florida,521:15:00,3,4,1,7,60,86,109,5,0.345,0.46,0.115,0.81,6.91,9.899,12.547,25,33.3,58.3,2010,Forward,5v5
"BARCH, KRYSTOFER",Dallas,223:54:00,2,1,0,3,16,21,23,12.5,0.536,0.268,0,0.8,4.29,5.628,6.163,66.7,33.3,100,2010,Forward,5v5
"MCCARTHY, JOHN",San Jose,304:37:00,2,2,1,4,40,55,69,5,0.394,0.394,0.197,0.79,7.88,10.833,13.591,40,40,80,2010,Forward,5v5
"SAMSON, JEROME",Carolina,154:34:00,0,2,0,2,28,42,59,0,0,0.776,0,0.78,10.87,16.304,22.903,0,66.7,66.7,2010,Forward,5v5
"GORDON, BOYD",Washington,623:43:00,2,6,4,8,70,93,119,2.86,0.192,0.577,0.385,0.77,6.73,8.946,11.447,11.8,35.3,47.1,2010,Forward,5v5
"SMITHSON, JERRED",Nashville,955:20:00,5,7,3,12,65,91,119,7.69,0.314,0.44,0.188,0.75,4.08,5.715,7.474,21.7,30.4,52.2,2010,Forward,5v5
"STECKEL, DAVID",New Jersey,727:46:00,4,5,5,9,70,91,117,5.71,0.33,0.412,0.412,0.74,5.77,7.502,9.646,26.7,33.3,60,2010,Forward,5v5
"SUTHERBY, BRIAN",Dallas,339:15:00,2,2,2,4,30,38,54,6.67,0.354,0.354,0.354,0.71,5.31,6.721,9.55,33.3,33.3,66.7,2010,Forward,5v5
"WANDELL, TOM",Dallas,773:25:00,7,2,1,9,87,135,188,8.05,0.543,0.155,0.078,0.7,6.75,10.473,14.585,50,14.3,64.3,2010,Forward,5v5
"SHELLEY, JODY",Philadelphia,354:39:00,2,2,0,4,30,43,50,6.67,0.338,0.338,0,0.68,5.08,7.275,8.459,16.7,16.7,33.3,2010,Forward,5v5
"ADAMS, CRAIG",Pittsburgh,710:32:00,1,7,2,8,73,89,114,1.37,0.084,0.591,0.169,0.68,6.16,7.516,9.627,6.7,46.7,53.3,2010,Forward,5v5
"MCGINN, JAMIE",San Jose,547:56:00,1,5,4,6,60,92,117,1.67,0.11,0.547,0.438,0.66,6.57,10.074,12.812,10,50,60,2010,Forward,5v5
"PELLEY, RODNEY",New Jersey,745:08:00,2,6,2,8,81,113,138,2.47,0.161,0.483,0.161,0.64,6.52,9.099,11.112,15.4,46.2,61.5,2010,Forward,5v5
"BEAGLE, JAY",Washington,281:54:00,2,1,0,3,24,32,49,8.33,0.426,0.213,0,0.64,5.11,6.811,10.429,28.6,14.3,42.9,2010,Forward,5v5
"BODIE, TROY",Carolina,376:49:00,1,3,2,4,44,57,83,2.27,0.159,0.478,0.319,0.64,7.01,9.076,13.216,14.3,42.9,57.1,2010,Forward,5v5
"EBBETT, ANDREW",Phoenix,284:50:00,1,2,1,3,21,29,40,4.76,0.211,0.421,0.211,0.63,4.42,6.109,8.426,14.3,28.6,42.9,2010,Forward,5v5
"MOREAU, ETHAN",Columbus,386:57:00,0,4,2,4,54,69,92,0,0,0.62,0.31,0.62,8.37,10.699,14.265,0,66.7,66.7,2010,Forward,5v5
"KONOPKA, ZENON",NY Islanders,677:44:00,2,5,2,7,51,63,70,3.92,0.177,0.443,0.177,0.62,4.51,5.577,6.197,12.5,31.3,43.7,2010,Forward,5v5
"CORMIER, PATRICE",Winnipeg,194:34:00,1,1,1,2,27,37,38,3.7,0.308,0.308,0.308,0.62,8.33,11.41,11.718,33.3,33.3,66.7,2010,Forward,5v5
"RISSMILLER, PATRICK",Florida,100:49:00,0,1,1,1,14,21,24,0,0,0.595,0.595,0.6,8.33,12.498,14.283,0,50,50,2010,Forward,5v5
"PYATT, TOM",Montreal,505:11:00,2,3,0,5,60,85,112,3.33,0.237,0.356,0,0.59,7.13,10.095,13.302,20,30,50,2010,Forward,5v5
"WESTGARTH, KEVIN",Los Angeles,303:12:00,0,3,1,3,20,31,34,0,0,0.594,0.198,0.59,3.96,6.135,6.728,0,37.5,37.5,2010,Forward,5v5
"NYSTROM, ERIC",Minnesota,930:36:00,2,7,4,9,76,110,151,2.63,0.129,0.451,0.258,0.58,4.9,7.092,9.736,10.5,36.8,47.4,2010,Forward,5v5
"MCLEOD, CODY",Colorado,640:40:00,3,3,1,6,66,86,108,4.55,0.281,0.281,0.094,0.56,6.18,8.054,10.114,16.7,16.7,33.3,2010,Forward,5v5
"VINCOUR, TOMAS",Dallas,219:31:00,1,1,0,2,25,38,50,4,0.273,0.273,0,0.55,6.83,10.386,13.666,33.3,33.3,66.7,2010,Forward,5v5
"ORR, COLTON",Toronto,230:38:00,2,0,0,2,13,18,25,15.38,0.52,0,0,0.52,3.38,4.683,6.504,40,0,40,2010,Forward,5v5
"MACINTYRE, STEVE",Edmonton,118:40:00,0,1,1,1,6,8,10,0,0,0.506,0.506,0.51,3.03,4.045,5.056,0,50,50,2010,Forward,5v5
"PRUCHA, PETR",Phoenix,119:08:00,0,1,1,1,9,14,18,0,0,0.504,0.504,0.5,4.53,7.051,9.066,0,50,50,2010,Forward,5v5
"DAWES, NIGEL",Montreal,122:41:00,0,1,0,1,11,13,18,0,0,0.489,0,0.49,5.38,6.358,8.803,0,50,50,2010,Forward,5v5
"PETERSEN, TOBY",Dallas,491:01:00,0,4,3,4,51,68,81,0,0,0.489,0.367,0.49,6.23,8.309,9.898,0,50,50,2010,Forward,5v5
"PARROS, GEORGE",Anaheim,495:12:00,3,1,1,4,33,50,63,9.09,0.363,0.121,0.121,0.48,4,6.058,7.633,60,20,80,2010,Forward,5v5
"WHITE, TODD",NY Rangers,124:53:00,1,0,0,1,8,12,16,12.5,0.48,0,0,0.48,3.84,5.765,7.687,50,0,50,2010,Forward,5v5
"ZHARKOV, VLADIMIR",New Jersey,379:27:00,2,1,0,3,38,49,53,5.26,0.316,0.158,0,0.47,6.01,7.748,8.381,28.6,14.3,42.9,2010,Forward,5v5
"MITCHELL, JOHN",Toronto,253:01:00,1,1,0,2,22,29,46,4.55,0.237,0.237,0,0.47,5.22,6.877,10.908,25,25,50,2010,Forward,5v5
"MAIR, ADAM",New Jersey,550:55:00,1,3,2,4,57,74,87,1.75,0.109,0.327,0.218,0.44,6.21,8.059,9.475,16.7,50,66.7,2010,Forward,5v5
"CHIPCHURA, KYLE",Anaheim,281:13:00,0,2,2,2,23,30,34,0,0,0.427,0.427,0.43,4.91,6.401,7.254,0,33.3,33.3,2010,Forward,5v5
"KOCI, DAVID",Colorado,142:26:00,1,0,0,1,9,10,15,11.11,0.421,0,0,0.42,3.79,4.213,6.319,33.3,0,33.3,2010,Forward,5v5
"COLLITON, JEREMY",NY Islanders,150:39:00,0,1,1,1,5,11,18,0,0,0.398,0.398,0.4,1.99,4.381,7.169,0,33.3,33.3,2010,Forward,5v5
"SJOSTROM, FREDRIK",Toronto,614:14:00,2,2,1,4,57,74,97,3.51,0.195,0.195,0.098,0.39,5.57,7.229,9.475,16.7,16.7,33.3,2010,Forward,5v5
"MURSAK, JAN",Detroit,153:34:00,1,0,0,1,20,27,34,5,0.391,0,0,0.39,7.81,10.549,13.284,100,0,100,2010,Forward,5v5
"STAPLETON, TIM",Winnipeg,465:40:00,2,1,0,3,40,58,69,5,0.258,0.129,0,0.39,5.15,7.473,8.89,25,12.5,37.5,2010,Forward,5v5
"FRASER, COLIN",Edmonton,490:43:00,2,1,1,3,49,56,75,4.08,0.244,0.122,0.122,0.37,5.99,6.847,9.17,18.2,9.1,27.3,2010,Forward,5v5
"SIM, JON",NY Islanders,334:11:00,1,1,0,2,27,36,49,3.7,0.179,0.179,0,0.36,4.85,6.463,8.798,14.3,14.3,28.6,2010,Forward,5v5
"TIMMINS, SCOTT",Florida,167:16:00,1,0,0,1,13,22,31,7.69,0.359,0,0,0.36,4.66,7.892,11.12,100,0,100,2010,Forward,5v5
"SESTITO, TIM",New Jersey,355:06:00,0,2,2,2,22,30,42,0,0,0.338,0.338,0.34,3.72,5.069,7.097,0,66.6,66.6,2010,Forward,5v5
"BOWMAN, DRAYSON",Carolina,205:00:00,0,1,1,1,26,39,57,0,0,0.293,0.293,0.29,7.61,11.415,16.683,0,16.7,16.7,2010,Forward,5v5
"SCOTT, JOHN",Chicago,241:18:00,0,1,0,1,15,23,32,0,0,0.249,0,0.25,3.73,5.719,7.957,0,14.3,14.3,2010,Forward,5v5
"MARCHANT, TODD",Anaheim,730:52:00,1,2,2,3,53,79,100,1.89,0.082,0.164,0.164,0.25,4.35,6.486,8.209,14.3,28.6,42.8,2010,Forward,5v5
"BISSONNETTE, PAUL",Phoenix,250:06:00,1,0,0,1,18,24,38,5.56,0.24,0,0,0.24,4.32,5.758,9.116,12.5,0,12.5,2010,Forward,5v5
"STOA, RYAN",Colorado,287:31:00,1,0,0,1,36,46,55,2.78,0.209,0,0,0.21,7.51,9.599,11.478,12.5,0,12.5,2010,Forward,5v5
"BONINO, NICK",Anaheim,236:36:00,0,0,0,0,20,31,36,0,0,0,0,0,5.07,7.861,9.129,0,0,0,2010,Forward,5v5
"GREEN, JOSH",Anaheim,111:53:00,0,0,0,0,10,17,20,0,0,0,0,0,5.36,9.117,10.726,0,0,0,2010,Forward,5v5
"MCARDLE, KENNDAL",Florida,108:30:00,0,0,0,0,6,9,12,0,0,0,0,0,3.32,4.977,6.636,0,0,0,2010,Forward,5v5
"ELLIS, MATT",Buffalo,136:02:00,0,0,0,0,20,32,39,0,0,0,0,0,8.82,14.114,17.202,0,0,0,2010,Forward,5v5
"RAFALSKI, BRIAN",Detroit,998:33:00,4,23,11,27,60,82,123,6.67,0.24,1.382,0.661,1.62,3.61,4.927,7.391,6.9,39.7,46.6,2010,Defense,5v5
"CUMISKEY, KYLE",Colorado,245:29:00,1,5,0,6,14,22,30,7.14,0.244,1.222,0,1.47,3.42,5.377,7.332,6.7,33.3,40,2010,Defense,5v5
"WHITNEY, RYAN",Edmonton,590:15:00,0,14,8,14,19,26,37,0,0,1.423,0.813,1.42,1.93,2.643,3.761,0,48.3,48.3,2010,Defense,5v5
"WILSON, CLAY",Florida,172:26:00,3,1,1,4,17,22,31,17.65,1.044,0.348,0.348,1.39,5.92,7.655,10.787,27.3,9.1,36.4,2010,Defense,5v5
"CARLE, MATT",Philadelphia,1423:28:00,1,31,16,32,94,132,206,1.06,0.042,1.307,0.674,1.35,3.96,5.564,8.683,1.2,38.3,39.5,2010,Defense,5v5
"LOVEJOY, BEN",Pittsburgh,637:41:00,3,11,7,14,55,87,128,5.45,0.282,1.035,0.659,1.32,5.17,8.186,12.044,10.3,37.9,48.3,2010,Defense,5v5
"FRANSON, CODY",Nashville,1020:24:00,5,17,11,22,115,162,221,4.35,0.294,1,0.647,1.29,6.76,9.526,12.995,12.5,42.5,55,2010,Defense,5v5
"SHATTENKIRK, KEVIN",St. Louis,1125:34:00,6,18,12,24,74,97,158,8.11,0.32,0.96,0.64,1.28,3.94,5.171,8.422,11.5,34.6,46.2,2010,Defense,5v5
"VISNOVSKY, LUBOMIR",Anaheim,1473:44:00,10,21,9,31,92,139,207,10.87,0.407,0.855,0.366,1.26,3.75,5.659,8.428,13.2,27.6,40.8,2010,Defense,5v5
"CORRENTE, MATTHEW",New Jersey,287:48:00,0,6,3,6,20,22,38,0,0,1.251,0.625,1.25,4.17,4.587,7.922,0,50,50,2010,Defense,5v5
"POTI, TOM",Washington,292:14:00,2,4,4,6,15,18,27,13.33,0.411,0.821,0.821,1.23,3.08,3.696,5.543,16.7,33.3,50,2010,Defense,5v5
"BLUM, JONATHON",Nashville,350:44:00,2,5,4,7,14,18,27,14.29,0.342,0.855,0.684,1.2,2.4,3.079,4.619,9.1,22.7,31.8,2010,Defense,5v5
"YANDLE, KEITH",Phoenix,1514:07:00,6,24,12,30,131,205,296,4.58,0.238,0.951,0.475,1.19,5.19,8.123,11.73,9.4,37.5,46.9,2010,Defense,5v5
"PIETRANGELO, ALEX",St. Louis,1272:22:00,7,18,8,25,114,162,233,6.14,0.33,0.849,0.377,1.18,5.38,7.639,10.987,10.6,27.3,37.9,2010,Defense,5v5
"LILES, JOHN-MICHAEL",Colorado,1258:18:00,3,21,11,24,107,151,235,2.8,0.143,1.001,0.524,1.14,5.1,7.2,11.206,5.8,40.4,46.2,2010,Defense,5v5
"HARROLD, PETER",Los Angeles,210:32:00,1,3,2,4,12,20,26,8.33,0.285,0.855,0.57,1.14,3.42,5.7,7.41,11.1,33.3,44.4,2010,Defense,5v5
"ZIDLICKY, MAREK",Minnesota,701:34:00,4,9,5,13,24,41,66,16.67,0.342,0.77,0.428,1.11,2.05,3.506,5.644,18.2,40.9,59.1,2010,Defense,5v5
"BABCHUK, ANTON",Calgary,1038:39:00,3,16,4,19,84,136,207,3.57,0.173,0.924,0.231,1.1,4.85,7.856,11.958,6,32,38,2010,Defense,5v5
"BRAUN, JUSTIN",San Jose,386:54:00,0,7,3,7,34,58,87,0,0,1.086,0.465,1.09,5.27,8.995,13.492,0,53.8,53.8,2010,Defense,5v5
"MONTADOR, STEVE",Buffalo,1196:34:00,5,16,10,21,103,137,191,4.85,0.251,0.802,0.501,1.05,5.16,6.87,9.577,9.1,29.1,38.2,2010,Defense,5v5
"REESE, DYLAN",NY Islanders,342:50:00,0,6,3,6,21,30,40,0,0,1.05,0.525,1.05,3.68,5.25,7,0,54.5,54.5,2010,Defense,5v5
"STAIOS, STEVE",Calgary,518:00:00,2,7,4,9,19,30,49,10.53,0.232,0.811,0.463,1.04,2.2,3.475,5.676,7.4,25.9,33.3,2010,Defense,5v5
"HEDMAN, VICTOR",Tampa Bay,1272:42:00,3,19,7,22,84,128,197,3.57,0.141,0.896,0.33,1.04,3.96,6.034,9.287,4.9,31.1,36.1,2010,Defense,5v5
"MARKOV, ANDREI",Montreal,116:29:00,1,1,0,2,14,19,27,7.14,0.515,0.515,0,1.03,7.21,9.787,13.908,20,20,40,2010,Defense,5v5
"CARLSON, JOHN",Washington,1368:50:00,6,17,8,23,97,138,218,6.19,0.263,0.745,0.351,1.01,4.25,6.049,9.556,10.3,29.3,39.7,2010,Defense,5v5
"WEBER, SHEA",Nashville,1505:46:00,8,17,10,25,166,239,309,4.82,0.319,0.677,0.399,1,6.61,9.523,12.313,13.8,29.3,43.1,2010,Defense,5v5
"MESZAROS, ANDREJ",Philadelphia,1270:46:00,2,19,12,21,97,142,220,2.06,0.094,0.897,0.567,0.99,4.58,6.705,10.387,3,28.4,31.3,2010,Defense,5v5
"BYFUGLIEN, DUSTIN",Winnipeg,1454:40:00,9,15,7,24,218,303,408,4.13,0.371,0.619,0.289,0.99,8.99,12.498,16.829,12.9,21.4,34.3,2010,Defense,5v5
"HILLEN, JACK",NY Islanders,981:44:00,4,12,7,16,74,109,165,5.41,0.244,0.733,0.428,0.98,4.52,6.662,10.084,9.3,27.9,37.2,2010,Defense,5v5
"DOUGHTY, DREW",Los Angeles,1376:42:00,6,16,8,22,74,121,215,8.11,0.262,0.697,0.349,0.96,3.23,5.274,9.37,9,23.9,32.8,2010,Defense,5v5
"BURNS, BRENT",Minnesota,1447:27:00,8,15,7,23,114,167,257,7.02,0.332,0.622,0.29,0.95,4.73,6.923,10.653,13.6,25.4,39,2010,Defense,5v5
"HAMONIC, TRAVIS",NY Islanders,1011:09:00,3,13,6,16,89,126,185,3.37,0.178,0.771,0.356,0.95,5.28,7.477,10.978,7.1,31,38.1,2010,Defense,5v5
"MCQUAID, ADAM",Boston,886:24:00,3,11,5,14,45,61,122,6.67,0.203,0.745,0.338,0.95,3.05,4.129,8.258,6.1,22.4,28.6,2010,Defense,5v5
"CHARA, ZDENO",Boston,1491:14:00,5,18,8,23,165,225,323,3.03,0.201,0.724,0.322,0.93,6.64,9.053,12.996,6.8,24.3,31.1,2010,Defense,5v5
"LETANG, KRIS",Pittsburgh,1315:47:00,3,17,7,20,131,184,272,2.29,0.137,0.775,0.319,0.91,5.97,8.39,12.403,5.3,29.8,35.1,2010,Defense,5v5
"DEMERS, JASON",San Jose,1121:52:00,2,15,7,17,68,109,160,2.94,0.107,0.802,0.374,0.91,3.64,5.83,8.557,4,30,34,2010,Defense,5v5
"CAMPOLI, CHRIS",Chicago,1194:57:00,3,15,5,18,65,92,144,4.62,0.151,0.753,0.251,0.9,3.26,4.619,7.23,6.2,31.3,37.5,2010,Defense,5v5
"KULIKOV, DMITRY",Florida,1130:06:00,4,13,6,17,61,93,157,6.56,0.212,0.69,0.319,0.9,3.24,4.938,8.335,9.1,29.5,38.6,2010,Defense,5v5
"EDLER, ALEXANDER",Vancouver,866:31:00,3,10,6,13,74,120,166,4.05,0.208,0.692,0.415,0.9,5.12,8.309,11.494,6.8,22.7,29.5,2010,Defense,5v5
"LEOPOLD, JORDAN",Buffalo,1200:57:00,8,10,4,18,85,112,182,9.41,0.4,0.5,0.2,0.9,4.25,5.596,9.093,18.6,23.3,41.9,2010,Defense,5v5
"JONES, RANDY",Tampa Bay,813:22:00,1,11,5,12,47,78,121,2.13,0.074,0.811,0.369,0.89,3.47,5.754,8.926,3,33.3,36.4,2010,Defense,5v5
"PARDY, ADAM",Calgary,407:38:00,1,5,3,6,33,44,74,3.03,0.147,0.736,0.442,0.88,4.86,6.476,10.892,4.8,23.8,28.6,2010,Defense,5v5
"SEKERA, ANDREJ",Buffalo,1224:34:00,3,15,6,18,58,93,165,5.17,0.147,0.735,0.294,0.88,2.84,4.557,8.085,5.2,25.9,31,2010,Defense,5v5
"KABERLE, TOMAS",Boston,1378:39:00,4,16,12,20,72,105,174,5.56,0.174,0.696,0.522,0.87,3.13,4.57,7.573,7,28.1,35.1,2010,Defense,5v5
"MCCABE, BRYAN",NY Rangers,966:16:00,3,11,7,14,69,89,146,4.35,0.186,0.683,0.435,0.87,4.28,5.526,9.066,7.5,27.5,35,2010,Defense,5v5
"STUART, BRAD",Detroit,1109:14:00,2,14,6,16,68,97,139,2.94,0.108,0.757,0.325,0.87,3.68,5.247,7.519,4,28,32,2010,Defense,5v5
"CAMPBELL, BRIAN",Chicago,1186:10:00,3,14,7,17,61,96,136,4.92,0.152,0.708,0.354,0.86,3.09,4.856,6.879,5.6,25.9,31.5,2010,Defense,5v5
"JURCINA, MILAN",NY Islanders,633:52:00,2,7,5,9,50,70,99,4,0.189,0.663,0.473,0.85,4.73,6.626,9.371,6.9,24.1,31,2010,Defense,5v5
"BOYLE, DAN",San Jose,1410:28:00,5,15,7,20,98,144,207,5.1,0.213,0.638,0.298,0.85,4.17,6.126,8.806,8.3,25,33.3,2010,Defense,5v5
"CULLIMORE, JASSEN",Chicago,423:27:00,0,6,3,6,22,34,55,0,0,0.85,0.425,0.85,3.12,4.818,7.793,0,33.3,33.3,2010,Defense,5v5
"JOSLIN, DEREK",Carolina,423:57:00,1,5,2,6,26,35,55,3.85,0.141,0.708,0.283,0.85,3.68,4.953,7.784,5.9,29.4,35.3,2010,Defense,5v5
"WEBER, MIKE",Buffalo,856:23:00,3,9,2,12,45,71,110,6.67,0.21,0.631,0.14,0.84,3.15,4.974,7.707,8.6,25.7,34.3,2010,Defense,5v5
"DALEY, TREVOR",Dallas,1431:40:00,5,15,4,20,92,146,217,5.43,0.209,0.629,0.168,0.84,3.86,6.119,9.094,9.3,27.8,37,2010,Defense,5v5
"GUNNARSSON, CARL",Toronto,931:22:00,3,10,4,13,47,66,119,6.38,0.193,0.644,0.258,0.84,3.03,4.252,7.666,8.3,27.8,36.1,2010,Defense,5v5
"SCHLEMKO, DAVID",Phoenix,577:26:00,4,4,2,8,39,56,71,10.26,0.416,0.416,0.208,0.83,4.05,5.819,7.378,16.7,16.7,33.3,2010,Defense,5v5
"WISNIEWSKI, JAMES",Montreal,1231:14:00,2,15,5,17,83,119,181,2.41,0.098,0.731,0.244,0.83,4.04,5.799,8.82,5,37.5,42.5,2010,Defense,5v5
"O_DONNELL, SEAN",Philadelphia,1104:52:00,1,14,3,15,29,48,86,3.45,0.054,0.76,0.163,0.81,1.57,2.607,4.67,2.4,33.3,35.7,2010,Defense,5v5
"LEPISTO, SAMI",Columbus,1035:51:00,4,10,3,14,48,74,119,8.33,0.232,0.579,0.174,0.81,2.78,4.286,6.893,9.1,22.7,31.8,2010,Defense,5v5
"SEIDENBERG, DENNIS",Boston,1481:27:00,6,14,9,20,119,166,243,5.04,0.243,0.567,0.364,0.81,4.82,6.723,9.842,10.5,24.6,35.1,2010,Defense,5v5
"MCBAIN, JAMIE",Carolina,1114:16:00,5,10,5,15,66,91,152,7.58,0.269,0.538,0.269,0.81,3.55,4.9,8.185,10.9,21.7,32.6,2010,Defense,5v5
"MYERS, TYLER",Buffalo,1264:15:00,4,13,8,17,80,118,172,5,0.19,0.617,0.38,0.81,3.8,5.6,8.163,7,22.8,29.8,2010,Defense,5v5
"TIMONEN, KIMMO",Philadelphia,1192:25:00,3,13,7,16,86,133,172,3.49,0.151,0.654,0.352,0.81,4.33,6.692,8.655,6.1,26.5,32.7,2010,Defense,5v5
"KRONWALL, NIKLAS",Detroit,1271:42:00,6,11,6,17,80,118,164,7.5,0.283,0.519,0.283,0.8,3.77,5.567,7.738,12.8,23.4,36.2,2010,Defense,5v5
"PHANEUF, DION",Toronto,1201:03:00,4,12,3,16,118,174,285,3.39,0.2,0.6,0.15,0.8,5.89,8.692,14.238,8.3,25,33.3,2010,Defense,5v5
"BIEKSA, KEVIN",Vancouver,1128:33:00,4,11,4,15,72,113,164,5.56,0.213,0.585,0.213,0.8,3.83,6.008,8.719,7.5,20.8,28.3,2010,Defense,5v5
"EHRHOFF, CHRISTIAN",Vancouver,1360:06:00,7,11,4,18,107,157,230,6.54,0.309,0.485,0.176,0.79,4.72,6.926,10.146,10.9,17.2,28.1,2010,Defense,5v5
"EKMAN-LARSSON, OLIVER",Phoenix,608:34:00,1,7,4,8,39,59,94,2.56,0.099,0.69,0.394,0.79,3.85,5.817,9.268,3.4,24.1,27.6,2010,Defense,5v5
"GOLIGOSKI, ALEX",Dallas,1293:21:00,6,11,4,17,108,152,243,5.56,0.278,0.51,0.186,0.79,5.01,7.051,11.273,9.4,17.2,26.6,2010,Defense,5v5
"SUBBAN, P.K.",Montreal,1218:11:00,4,12,5,16,118,163,238,3.39,0.197,0.591,0.246,0.79,5.81,8.028,11.722,9.3,27.9,37.2,2010,Defense,5v5
"SUTER, RYAN",Nashville,1297:37:00,3,14,7,17,80,110,179,3.75,0.139,0.647,0.324,0.79,3.7,5.086,8.277,5.9,27.4,33.3,2010,Defense,5v5
"KARLSSON, ERIK",Ottawa,1303:43:00,8,9,4,17,126,169,266,6.35,0.368,0.414,0.184,0.78,5.8,7.778,12.242,19.5,22,41.5,2010,Defense,5v5
"WEBER, YANNICK",Montreal,537:46:00,1,6,2,7,47,79,128,2.13,0.112,0.669,0.223,0.78,5.24,8.814,14.281,5.6,33.3,38.9,2010,Defense,5v5
"ENSTROM, TOBIAS",Winnipeg,1230:28:00,4,12,9,16,70,99,149,5.71,0.195,0.585,0.439,0.78,3.41,4.827,7.266,7.8,23.5,31.4,2010,Defense,5v5
"HAMHUIS, DAN",Vancouver,1081:38:00,2,12,3,14,85,115,183,2.35,0.111,0.666,0.166,0.78,4.72,6.379,10.151,3.8,22.6,26.4,2010,Defense,5v5
"SARICH, CORY",Calgary,1160:22:00,4,11,4,15,67,101,147,5.97,0.207,0.569,0.207,0.78,3.46,5.223,7.601,8.2,22.4,30.6,2010,Defense,5v5
"BERGERON, MARC-ANDRE",Tampa Bay,234:02:00,1,2,1,3,20,35,57,5,0.256,0.513,0.256,0.77,5.13,8.973,14.613,14.3,28.6,42.9,2010,Defense,5v5
"MARTINEZ, ALEC",Los Angeles,780:15:00,4,6,2,10,49,77,131,8.16,0.308,0.461,0.154,0.77,3.77,5.921,10.074,12.5,18.8,31.3,2010,Defense,5v5
"SEABROOK, BRENT",Chicago,1483:29:00,3,16,8,19,97,147,208,3.09,0.121,0.647,0.324,0.77,3.92,5.946,8.413,5.3,28.1,33.3,2010,Defense,5v5
"CLITSOME, GRANT",Columbus,470:12:00,2,4,0,6,28,41,71,7.14,0.255,0.51,0,0.77,3.57,5.232,9.06,9.5,19,28.6,2010,Defense,5v5
"GILROY, MATT",NY Rangers,705:55:00,3,6,2,9,52,72,107,5.77,0.255,0.51,0.17,0.77,4.42,6.12,9.095,10.7,21.4,32.1,2010,Defense,5v5
"AUCOIN, ADRIAN",Phoenix,1275:09:00,3,13,9,16,83,127,197,3.61,0.141,0.612,0.423,0.75,3.91,5.976,9.27,5.5,23.6,29.1,2010,Defense,5v5
"GIRARDI, DAN",NY Rangers,1437:36:00,2,16,7,18,60,95,152,3.33,0.084,0.668,0.292,0.75,2.5,3.965,6.344,3.9,31.4,35.3,2010,Defense,5v5
"SCHULTZ, NICK",Minnesota,1203:22:00,3,12,8,15,41,71,106,7.32,0.15,0.598,0.399,0.75,2.04,3.54,5.285,6.3,25,31.2,2010,Defense,5v5
"SCHENN, LUKE",Toronto,1455:48:00,5,13,9,18,102,147,257,4.9,0.206,0.536,0.371,0.74,4.2,6.059,10.592,8.5,22,30.5,2010,Defense,5v5
"LYDMAN, TONI",Anaheim,1304:08:00,3,13,8,16,76,118,159,3.95,0.138,0.598,0.368,0.74,3.5,5.429,7.315,4.5,19.4,23.9,2010,Defense,5v5
"KAMPFER, STEVEN",Boston,575:24:00,5,2,1,7,46,61,103,10.87,0.521,0.209,0.104,0.73,4.8,6.361,10.74,16.1,6.5,22.6,2010,Defense,5v5
"RUSSELL, KRIS",Columbus,988:43:00,2,10,6,12,53,87,129,3.77,0.121,0.607,0.364,0.73,3.22,5.28,7.828,5.3,26.3,31.6,2010,Defense,5v5
